scenario,ID,SYEAR,EYEAR,LON,LAT,DIR
pc-vg-4,IT-Cpz,2001,2008,12.376099586486816,41.7052001953125,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Cpz/pc-vg-4/sim_IT-Cpz_2001_2008.nc
pc-vg-4,AU-DaS,2010,2017,131.38800048828125,-14.159199714660645,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-DaS/pc-vg-4/sim_AU-DaS_2010_2017.nc
pc-vg-4,BE-Bra,2004,2014,4.520500183105469,51.30910110473633,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/BE-Bra/pc-vg-4/sim_BE-Bra_2004_2014.nc
pc-vg-4,US-Me4,1996,2000,-121.62229919433594,44.49909973144531,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Me4/pc-vg-4/sim_US-Me4_1996_2000.nc
pc-vg-4,US-AR2,2010,2011,-99.59750366210938,36.63570022583008,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-AR2/pc-vg-4/sim_US-AR2_2010_2011.nc
pc-vg-4,DE-Seh,2008,2010,6.4496002197265625,50.870601654052734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Seh/pc-vg-4/sim_DE-Seh_2008_2010.nc
pc-vg-4,US-ARM,2003,2012,-97.48880004882812,36.60580062866211,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-ARM/pc-vg-4/sim_US-ARM_2003_2012.nc
pc-vg-4,IT-PT1,2003,2004,9.060999870300293,45.200801849365234,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-PT1/pc-vg-4/sim_IT-PT1_2003_2004.nc
pc-vg-4,AU-How,2003,2017,131.14990234375,-12.495200157165527,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-How/pc-vg-4/sim_AU-How_2003_2017.nc
pc-vg-4,BE-Vie,1997,2014,5.998000144958496,50.30500030517578,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/BE-Vie/pc-vg-4/sim_BE-Vie_1997_2014.nc
pc-vg-4,AU-Lit,2016,2017,130.79440307617188,-13.178999900817871,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-Lit/pc-vg-4/sim_AU-Lit_2016_2017.nc
pc-vg-4,IT-SR2,2013,2014,10.290900230407715,43.731998443603516,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-SR2/pc-vg-4/sim_IT-SR2_2013_2014.nc
pc-vg-4,FR-Gri,2005,2013,1.9519000053405762,48.844200134277344,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FR-Gri/pc-vg-4/sim_FR-Gri_2005_2013.nc
pc-vg-4,IT-MBo,2003,2012,11.04580020904541,46.01459884643555,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-MBo/pc-vg-4/sim_IT-MBo_2003_2012.nc
pc-vg-4,DE-Gri,2004,2014,13.512499809265137,50.94940185546875,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Gri/pc-vg-4/sim_DE-Gri_2004_2014.nc
pc-vg-4,US-Ne3,2002,2012,-96.4395980834961,41.17959976196289,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Ne3/pc-vg-4/sim_US-Ne3_2002_2012.nc
pc-vg-4,US-SRM,2004,2014,-110.86589813232422,31.821300506591797,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-SRM/pc-vg-4/sim_US-SRM_2004_2014.nc
pc-vg-4,ES-LMa,2004,2006,-5.7733001708984375,39.94260025024414,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/ES-LMa/pc-vg-4/sim_ES-LMa_2004_2006.nc
pc-vg-4,US-GLE,2009,2014,-106.23979949951172,41.36650085449219,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-GLE/pc-vg-4/sim_US-GLE_2009_2014.nc
pc-vg-4,FR-LBr,2003,2008,-0.7692000269889832,44.717098236083984,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FR-LBr/pc-vg-4/sim_FR-LBr_2003_2008.nc
pc-vg-4,IE-Dri,2003,2005,-8.751799583435059,51.98659896850586,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IE-Dri/pc-vg-4/sim_IE-Dri_2003_2005.nc
pc-vg-4,US-Ton,2001,2014,-120.96600341796875,38.43149948120117,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Ton/pc-vg-4/sim_US-Ton_2001_2014.nc
pc-vg-4,US-Syv,2002,2008,-89.34770202636719,46.242000579833984,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Syv/pc-vg-4/sim_US-Syv_2002_2008.nc
pc-vg-4,US-NR1,1999,2014,-105.54640197753906,40.032901763916016,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-NR1/pc-vg-4/sim_US-NR1_1999_2014.nc
pc-vg-4,CN-Cng,2008,2009,123.50920104980469,44.593299865722656,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CN-Cng/pc-vg-4/sim_CN-Cng_2008_2009.nc
pc-vg-4,PT-Mi2,2005,2006,-8.024499893188477,38.47650146484375,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/PT-Mi2/pc-vg-4/sim_PT-Mi2_2005_2006.nc
pc-vg-4,US-Bo1,1997,2006,-88.29029846191406,40.006099700927734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Bo1/pc-vg-4/sim_US-Bo1_1997_2006.nc
pc-vg-4,DE-Geb,2001,2014,10.914199829101562,51.100101470947266,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Geb/pc-vg-4/sim_DE-Geb_2001_2014.nc
pc-vg-4,AU-Cpr,2011,2017,140.58909606933594,-34.00199890136719,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-Cpr/pc-vg-4/sim_AU-Cpr_2011_2017.nc
pc-vg-4,CA-SF1,2004,2006,-105.81749725341797,54.48500061035156,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CA-SF1/pc-vg-4/sim_CA-SF1_2004_2006.nc
pc-vg-4,HU-Bug,2003,2006,19.601200103759766,46.69110107421875,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/HU-Bug/pc-vg-4/sim_HU-Bug_2003_2006.nc
pc-vg-4,CN-HaM,2002,2003,101.18000030517578,37.36989974975586,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CN-HaM/pc-vg-4/sim_CN-HaM_2002_2003.nc
pc-vg-4,CA-Qfo,2004,2010,-74.34210205078125,49.692501068115234,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CA-Qfo/pc-vg-4/sim_CA-Qfo_2004_2010.nc
pc-vg-4,DE-Kli,2005,2014,13.522299766540527,50.893001556396484,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Kli/pc-vg-4/sim_DE-Kli_2005_2014.nc
pc-vg-4,US-WCr,1999,2006,-90.07990264892578,45.80590057373047,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-WCr/pc-vg-4/sim_US-WCr_1999_2006.nc
pc-vg-4,DE-Wet,2002,2006,11.457500457763672,50.453399658203125,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Wet/pc-vg-4/sim_DE-Wet_2002_2006.nc
pc-vg-4,BE-Lon,2005,2014,4.746099948883057,50.55149841308594,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/BE-Lon/pc-vg-4/sim_BE-Lon_2005_2014.nc
pc-vg-4,US-SP3,1999,2004,-82.16320037841797,29.75469970703125,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-SP3/pc-vg-4/sim_US-SP3_1999_2004.nc
pc-vg-4,AT-Neu,2002,2012,11.317500114440918,47.116600036621094,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AT-Neu/pc-vg-4/sim_AT-Neu_2002_2012.nc
pc-vg-4,US-Me6,2011,2014,-121.60780334472656,44.32320022583008,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Me6/pc-vg-4/sim_US-Me6_2011_2014.nc
pc-vg-4,US-Var,2001,2014,-120.95069885253906,38.41320037841797,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Var/pc-vg-4/sim_US-Var_2001_2014.nc
pc-vg-4,RU-Fyo,2003,2014,32.922000885009766,56.46149826049805,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/RU-Fyo/pc-vg-4/sim_RU-Fyo_2003_2014.nc
pc-vg-4,CH-Cha,2006,2014,8.410400390625,47.210201263427734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CH-Cha/pc-vg-4/sim_CH-Cha_2006_2014.nc
pc-vg-4,DE-Hai,2000,2012,10.45300006866455,51.0791015625,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Hai/pc-vg-4/sim_DE-Hai_2000_2012.nc
pc-vg-4,US-MMS,1999,2014,-86.41310119628906,39.32320022583008,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-MMS/pc-vg-4/sim_US-MMS_1999_2014.nc
pc-vg-4,FI-Sod,2008,2014,26.637800216674805,67.36180114746094,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FI-Sod/pc-vg-4/sim_FI-Sod_2008_2014.nc
pc-vg-4,IT-Isp,2013,2014,8.633500099182129,45.812599182128906,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Isp/pc-vg-4/sim_IT-Isp_2013_2014.nc
pc-vg-4,US-Wkg,2005,2014,-109.94190216064453,31.736400604248047,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Wkg/pc-vg-4/sim_US-Wkg_2005_2014.nc
pc-vg-4,DK-Lva,2005,2006,12.083200454711914,55.68330001831055,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DK-Lva/pc-vg-4/sim_DK-Lva_2005_2006.nc
pc-vg-4,NL-Loo,1997,2013,5.743500232696533,52.166500091552734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/NL-Loo/pc-vg-4/sim_NL-Loo_1997_2013.nc
pc-vg-4,US-SP2,2000,2004,-82.24479675292969,29.764699935913086,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-SP2/pc-vg-4/sim_US-SP2_2000_2004.nc
pc-vg-4,US-Whs,2008,2014,-110.05220031738281,31.74370002746582,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Whs/pc-vg-4/sim_US-Whs_2008_2014.nc
pc-vg-4,US-Aud,2003,2005,-110.50920104980469,31.590700149536133,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Aud/pc-vg-4/sim_US-Aud_2003_2005.nc
pc-vg-4,US-KS2,2003,2006,-80.67150115966797,28.60849952697754,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-KS2/pc-vg-4/sim_US-KS2_2003_2006.nc
pc-vg-4,AU-DaP,2009,2012,131.3179931640625,-14.063300132751465,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-DaP/pc-vg-4/sim_AU-DaP_2009_2012.nc
pc-vg-4,AU-Stp,2010,2017,133.35020446777344,-17.15060043334961,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-Stp/pc-vg-4/sim_AU-Stp_2010_2017.nc
pc-vg-4,IT-Lav,2005,2014,11.281299591064453,45.95610046386719,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Lav/pc-vg-4/sim_IT-Lav_2005_2014.nc
pc-vg-4,US-FPe,2000,2006,-105.10179901123047,48.307701110839844,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-FPe/pc-vg-4/sim_US-FPe_2000_2006.nc
pc-vg-4,IT-Noe,2004,2014,8.151599884033203,40.60609817504883,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Noe/pc-vg-4/sim_IT-Noe_2004_2014.nc
pc-vg-4,CN-Du2,2007,2008,116.28350067138672,42.046600341796875,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CN-Du2/pc-vg-4/sim_CN-Du2_2007_2008.nc
pc-vg-4,IT-SRo,2003,2012,10.28439998626709,43.72779846191406,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-SRo/pc-vg-4/sim_IT-SRo_2003_2012.nc
pc-vg-4,IT-Amp,2003,2006,13.60509967803955,41.90399932861328,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Amp/pc-vg-4/sim_IT-Amp_2003_2006.nc
pc-vg-4,FR-Pue,2000,2014,3.5957999229431152,43.74129867553711,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FR-Pue/pc-vg-4/sim_FR-Pue_2000_2014.nc
pc-vg-4,DE-Meh,2004,2006,10.655400276184082,51.275299072265625,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Meh/pc-vg-4/sim_DE-Meh_2004_2006.nc
pc-vg-4,DE-Tha,1998,2014,13.566900253295898,50.963600158691406,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Tha/pc-vg-4/sim_DE-Tha_1998_2014.nc
pc-vg-4,IT-Ren,2010,2013,11.433600425720215,46.58679962158203,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Ren/pc-vg-4/sim_IT-Ren_2010_2013.nc
pc-vg-4,CH-Fru,2007,2014,8.537699699401855,47.11579895019531,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CH-Fru/pc-vg-4/sim_CH-Fru_2007_2014.nc
pc-vg-4,CA-SF2,2003,2005,-105.87750244140625,54.25379943847656,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CA-SF2/pc-vg-4/sim_CA-SF2_2003_2005.nc
pc-vg-4,NL-Ca1,2003,2006,4.927000045776367,51.97100067138672,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/NL-Ca1/pc-vg-4/sim_NL-Ca1_2003_2006.nc
pc-vg-4,FR-Hes,1997,2006,7.065499782562256,48.67409896850586,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FR-Hes/pc-vg-4/sim_FR-Hes_1997_2006.nc
