scenario,ID,SYEAR,EYEAR,LON,LAT,DIR
igbp-vg-3,US-NR1,1999,2014,-105.54640197753906,40.032901763916016,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-NR1/igbp-vg-3/sim_US-NR1_1999_2014.nc
igbp-vg-3,CN-Cng,2008,2009,123.50920104980469,44.593299865722656,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CN-Cng/igbp-vg-3/sim_CN-Cng_2008_2009.nc
igbp-vg-3,PT-Mi2,2005,2006,-8.024499893188477,38.47650146484375,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/PT-Mi2/igbp-vg-3/sim_PT-Mi2_2005_2006.nc
igbp-vg-3,US-Bo1,1997,2006,-88.29029846191406,40.006099700927734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Bo1/igbp-vg-3/sim_US-Bo1_1997_2006.nc
igbp-vg-3,DE-Geb,2001,2014,10.914199829101562,51.100101470947266,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Geb/igbp-vg-3/sim_DE-Geb_2001_2014.nc
igbp-vg-3,AU-Cpr,2011,2017,140.58909606933594,-34.00199890136719,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-Cpr/igbp-vg-3/sim_AU-Cpr_2011_2017.nc
igbp-vg-3,CA-SF1,2004,2006,-105.81749725341797,54.48500061035156,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CA-SF1/igbp-vg-3/sim_CA-SF1_2004_2006.nc
igbp-vg-3,HU-Bug,2003,2006,19.601200103759766,46.69110107421875,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/HU-Bug/igbp-vg-3/sim_HU-Bug_2003_2006.nc
igbp-vg-3,CN-HaM,2002,2003,101.18000030517578,37.36989974975586,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CN-HaM/igbp-vg-3/sim_CN-HaM_2002_2003.nc
igbp-vg-3,CA-Qfo,2004,2010,-74.34210205078125,49.692501068115234,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CA-Qfo/igbp-vg-3/sim_CA-Qfo_2004_2010.nc
igbp-vg-3,DE-Kli,2005,2014,13.522299766540527,50.893001556396484,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Kli/igbp-vg-3/sim_DE-Kli_2005_2014.nc
igbp-vg-3,US-WCr,1999,2006,-90.07990264892578,45.80590057373047,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-WCr/igbp-vg-3/sim_US-WCr_1999_2006.nc
igbp-vg-3,DE-Wet,2002,2006,11.457500457763672,50.453399658203125,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Wet/igbp-vg-3/sim_DE-Wet_2002_2006.nc
igbp-vg-3,CZ-wet,2007,2014,14.770299911499023,49.024600982666016,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CZ-wet/igbp-vg-3/sim_CZ-wet_2007_2014.nc
igbp-vg-3,BE-Lon,2005,2014,4.746099948883057,50.55149841308594,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/BE-Lon/igbp-vg-3/sim_BE-Lon_2005_2014.nc
igbp-vg-3,US-SP3,1999,2004,-82.16320037841797,29.75469970703125,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-SP3/igbp-vg-3/sim_US-SP3_1999_2004.nc
igbp-vg-3,AT-Neu,2002,2012,11.317500114440918,47.116600036621094,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AT-Neu/igbp-vg-3/sim_AT-Neu_2002_2012.nc
igbp-vg-3,PL-wet,2004,2005,16.30940055847168,52.76210021972656,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/PL-wet/igbp-vg-3/sim_PL-wet_2004_2005.nc
igbp-vg-3,US-Me6,2011,2014,-121.60780334472656,44.32320022583008,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Me6/igbp-vg-3/sim_US-Me6_2011_2014.nc
igbp-vg-3,US-Var,2001,2014,-120.95069885253906,38.41320037841797,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Var/igbp-vg-3/sim_US-Var_2001_2014.nc
igbp-vg-3,RU-Fyo,2003,2014,32.922000885009766,56.46149826049805,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/RU-Fyo/igbp-vg-3/sim_RU-Fyo_2003_2014.nc
igbp-vg-3,CH-Cha,2006,2014,8.410400390625,47.210201263427734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CH-Cha/igbp-vg-3/sim_CH-Cha_2006_2014.nc
igbp-vg-3,DE-Hai,2000,2012,10.45300006866455,51.0791015625,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Hai/igbp-vg-3/sim_DE-Hai_2000_2012.nc
igbp-vg-3,US-MMS,1999,2014,-86.41310119628906,39.32320022583008,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-MMS/igbp-vg-3/sim_US-MMS_1999_2014.nc
igbp-vg-3,FI-Sod,2008,2014,26.637800216674805,67.36180114746094,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FI-Sod/igbp-vg-3/sim_FI-Sod_2008_2014.nc
igbp-vg-3,IT-Isp,2013,2014,8.633500099182129,45.812599182128906,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Isp/igbp-vg-3/sim_IT-Isp_2013_2014.nc
igbp-vg-3,US-Wkg,2005,2014,-109.94190216064453,31.736400604248047,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Wkg/igbp-vg-3/sim_US-Wkg_2005_2014.nc
igbp-vg-3,DK-Lva,2005,2006,12.083200454711914,55.68330001831055,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DK-Lva/igbp-vg-3/sim_DK-Lva_2005_2006.nc
igbp-vg-3,NL-Loo,1997,2013,5.743500232696533,52.166500091552734,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/NL-Loo/igbp-vg-3/sim_NL-Loo_1997_2013.nc
igbp-vg-3,US-SP2,2000,2004,-82.24479675292969,29.764699935913086,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-SP2/igbp-vg-3/sim_US-SP2_2000_2004.nc
igbp-vg-3,US-Whs,2008,2014,-110.05220031738281,31.74370002746582,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Whs/igbp-vg-3/sim_US-Whs_2008_2014.nc
igbp-vg-3,US-Aud,2003,2005,-110.50920104980469,31.590700149536133,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-Aud/igbp-vg-3/sim_US-Aud_2003_2005.nc
igbp-vg-3,US-KS2,2003,2006,-80.67150115966797,28.60849952697754,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-KS2/igbp-vg-3/sim_US-KS2_2003_2006.nc
igbp-vg-3,AU-DaP,2009,2012,131.3179931640625,-14.063300132751465,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-DaP/igbp-vg-3/sim_AU-DaP_2009_2012.nc
igbp-vg-3,AU-Stp,2010,2017,133.35020446777344,-17.15060043334961,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/AU-Stp/igbp-vg-3/sim_AU-Stp_2010_2017.nc
igbp-vg-3,IT-Lav,2005,2014,11.281299591064453,45.95610046386719,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Lav/igbp-vg-3/sim_IT-Lav_2005_2014.nc
igbp-vg-3,US-FPe,2000,2006,-105.10179901123047,48.307701110839844,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/US-FPe/igbp-vg-3/sim_US-FPe_2000_2006.nc
igbp-vg-3,IT-Noe,2004,2014,8.151599884033203,40.60609817504883,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Noe/igbp-vg-3/sim_IT-Noe_2004_2014.nc
igbp-vg-3,CN-Du2,2007,2008,116.28350067138672,42.046600341796875,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CN-Du2/igbp-vg-3/sim_CN-Du2_2007_2008.nc
igbp-vg-3,IT-SRo,2003,2012,10.28439998626709,43.72779846191406,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-SRo/igbp-vg-3/sim_IT-SRo_2003_2012.nc
igbp-vg-3,IT-Amp,2003,2006,13.60509967803955,41.90399932861328,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Amp/igbp-vg-3/sim_IT-Amp_2003_2006.nc
igbp-vg-3,FR-Pue,2000,2014,3.5957999229431152,43.74129867553711,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FR-Pue/igbp-vg-3/sim_FR-Pue_2000_2014.nc
igbp-vg-3,DE-Meh,2004,2006,10.655400276184082,51.275299072265625,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Meh/igbp-vg-3/sim_DE-Meh_2004_2006.nc
igbp-vg-3,DE-Tha,1998,2014,13.566900253295898,50.963600158691406,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/DE-Tha/igbp-vg-3/sim_DE-Tha_1998_2014.nc
igbp-vg-3,IT-Ren,2010,2013,11.433600425720215,46.58679962158203,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/IT-Ren/igbp-vg-3/sim_IT-Ren_2010_2013.nc
igbp-vg-3,CH-Fru,2007,2014,8.537699699401855,47.11579895019531,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CH-Fru/igbp-vg-3/sim_CH-Fru_2007_2014.nc
igbp-vg-3,CA-SF2,2003,2005,-105.87750244140625,54.25379943847656,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/CA-SF2/igbp-vg-3/sim_CA-SF2_2003_2005.nc
igbp-vg-3,NL-Ca1,2003,2006,4.927000045776367,51.97100067138672,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/NL-Ca1/igbp-vg-3/sim_NL-Ca1_2003_2006.nc
igbp-vg-3,FR-Hes,1997,2006,7.065499782562256,48.67409896850586,/share/home/dq013/zhwei/OpenBench/20250120/data/simulation/single_point_test/FR-Hes/igbp-vg-3/sim_FR-Hes_1997_2006.nc
