ID,SYEAR,EYEAR,LON,LAT,DIR
ResOpsUS_1032,1979,2020,-95.679416,36.424078,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1032.nc
ResOpsUS_1033,1941,2020,-93.849219,36.422916,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1033.nc
ResOpsUS_1034,2005,2020,-95.046645,36.384733,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1034.nc
ResOpsUS_1035,1980,2020,-94.933731,36.375383,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1035.nc
ResOpsUS_1036,1937,2020,-92.572917,36.365385,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1036.nc
ResOpsUS_1037,1980,2020,-96.090323,36.350468,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1037.nc
ResOpsUS_1042,1941,2020,-92.238377,36.252069,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1042.nc
ResOpsUS_1044,1980,2020,-95.180265,36.231263,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1044.nc
ResOpsUS_1048,1979,2020,-96.25625,36.152083,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1048.nc
ResOpsUS_1050,1979,2020,-98.602083,36.085762,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1050.nc
ResOpsUS_1051,1979,1994,-95.539797,36.059869,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1051.nc
ResOpsUS_1053,1979,2015,-95.232292,35.870603,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1053.nc
ResOpsUS_1055,1967,2018,-101.553663,35.713078,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1055.nc
ResOpsUS_1060,1979,2020,-95.037008,35.595392,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1060.nc
ResOpsUS_1061,1999,2020,-97.608768,35.579799,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1061.nc
ResOpsUS_1063,1988,2018,-99.186521,35.543961,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1063.nc
ResOpsUS_1067,1941,2020,-91.992829,35.520559,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1067.nc
ResOpsUS_1068,1980,2020,-97.668076,35.487041,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1068.nc
ResOpsUS_107,1977,2020,-122.672183,42.672829,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_107.nc
ResOpsUS_1070,1991,2015,-104.191262,35.40124,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1070.nc
ResOpsUS_1073,1980,2020,-103.44804,35.351627,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1073.nc
ResOpsUS_1075,1979,1994,-94.778828,35.346223,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1075.nc
ResOpsUS_1076,1999,2020,-97.354997,35.328138,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1076.nc
ResOpsUS_1077,1979,2020,-95.357937,35.307952,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1077.nc
ResOpsUS_1078,1989,2020,-93.172917,35.251912,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1078.nc
ResOpsUS_108,1965,2020,-122.244487,42.456756,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_108.nc
ResOpsUS_1080,1990,2018,-97.219506,35.223344,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1080.nc
ResOpsUS_1081,1990,2018,-98.456255,35.164589,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1081.nc
ResOpsUS_1084,1947,2020,-93.651042,35.102957,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1084.nc
ResOpsUS_1086,1940,2021,-104.688235,35.02896,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1086.nc
ResOpsUS_1088,1967,2021,-100.898875,35.00625,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1088.nc
ResOpsUS_1092,1944,2020,-93.16166,34.95283,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1092.nc
ResOpsUS_1093,1979,2020,-94.719351,34.939583,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1093.nc
ResOpsUS_1095,1980,2020,-99.29375,34.889583,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1095.nc
ResOpsUS_1099,1995,2020,-98.362126,34.795341,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1099.nc
ResOpsUS_1101,1964,2019,-90.122793,34.756146,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1101.nc
ResOpsUS_1104,1994,2020,-98.503305,34.737284,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1104.nc
ResOpsUS_1109,1965,2021,-104.387881,34.608174,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1109.nc
ResOpsUS_111,1965,2020,-122.378342,42.217605,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_111.nc
ResOpsUS_1110,2013,2020,-97.672917,34.602083,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1110.nc
ResOpsUS_1111,2014,2020,-97.886156,34.585895,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1111.nc
ResOpsUS_1112,1961,2019,-93.195081,34.574105,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1112.nc
ResOpsUS_1113,1980,2020,-101.44059,34.545392,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1113.nc
ResOpsUS_1114,2007,2020,-98.885497,34.514873,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1114.nc
ResOpsUS_1117,1990,2018,-97.026426,34.435509,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1117.nc
ResOpsUS_1119,1987,2020,-95.872801,34.315301,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1119.nc
ResOpsUS_1120,1979,2020,-98.05608,34.239978,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1120.nc
ResOpsUS_1121,1972,2019,-93.110417,34.216058,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1121.nc
ResOpsUS_1122,1973,2020,-94.228715,34.211828,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1122.nc
ResOpsUS_1123,1979,2020,-94.684146,34.147952,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1123.nc
ResOpsUS_1124,1980,2020,-94.09561,34.145695,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1124.nc
ResOpsUS_1125,1972,2019,-93.716351,34.149561,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1125.nc
ResOpsUS_1126,1979,2020,-95.082292,34.116043,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1126.nc
ResOpsUS_1127,1973,2020,-94.381595,34.099584,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1127.nc
ResOpsUS_1128,1994,2020,-95.382598,34.011291,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1128.nc
ResOpsUS_1129,1998,2021,-98.758542,33.987242,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1129.nc
ResOpsUS_113,1965,2020,-122.467427,42.173159,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_113.nc
ResOpsUS_1133,1999,2021,-97.654885,33.880186,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1133.nc
ResOpsUS_1134,1979,2020,-95.557174,33.85427,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1134.nc
ResOpsUS_1135,1979,2020,-96.573487,33.822946,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1135.nc
ResOpsUS_1138,2000,2021,-97.216223,33.772917,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1138.nc
ResOpsUS_1139,1967,2020,-98.360383,33.762939,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1139.nc
ResOpsUS_114,1965,2020,-122.606267,42.159508,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_114.nc
ResOpsUS_1140,1949,2020,-99.148818,33.754876,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1140.nc
ResOpsUS_1141,1999,2021,-95.568554,33.724654,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1141.nc
ResOpsUS_1144,1989,2020,-93.965625,33.694799,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1144.nc
ResOpsUS_1145,1946,2020,-98.778238,33.660121,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1145.nc
ResOpsUS_1146,1999,2021,-96.136568,33.652035,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1146.nc
ResOpsUS_1148,1964,2021,-101.086035,33.459623,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1148.nc
ResOpsUS_1149,1999,2021,-97.860649,33.460267,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1149.nc
ResOpsUS_1150,1976,2021,-99.365658,33.418405,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1150.nc
ResOpsUS_1151,1987,2020,-97.052189,33.356409,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1151.nc
ResOpsUS_1152,1980,2020,-95.627112,33.327054,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1152.nc
ResOpsUS_1153,1954,2020,-94.161536,33.306363,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1153.nc
ResOpsUS_1154,1984,2015,-92.471875,33.293786,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1154.nc
ResOpsUS_1156,1938,2015,-91.222841,33.273254,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1156.nc
ResOpsUS_1158,1999,2021,-98.120395,33.244067,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1158.nc
ResOpsUS_1159,1977,2021,-97.832817,33.221504,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1159.nc
ResOpsUS_116,1980,2020,-123.113916,42.054661,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_116.nc
ResOpsUS_1160,1999,2021,-95.615628,33.176339,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1160.nc
ResOpsUS_1161,1963,2021,-98.618771,33.135439,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1161.nc
ResOpsUS_1163,1977,2021,-95.003213,33.072835,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1163.nc
ResOpsUS_1164,1954,2020,-96.969792,33.069896,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1164.nc
ResOpsUS_1165,1997,2021,-101.047925,33.060408,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1165.nc
ResOpsUS_1166,1953,2021,-99.569999,33.066436,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1166.nc
ResOpsUS_1167,1998,2021,-95.14111,33.056322,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1167.nc
ResOpsUS_1170,1953,2020,-96.469792,33.033002,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1170.nc
ResOpsUS_1171,1952,2020,-97.057957,32.972572,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1171.nc
ResOpsUS_1176,1941,2020,-98.428696,32.869311,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1176.nc
ResOpsUS_1177,1934,2021,-97.498242,32.87062,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1177.nc
ResOpsUS_1179,1962,2020,-98.962026,32.825436,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1179.nc
ResOpsUS_1181,1960,2020,-95.91465,32.814655,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1181.nc
ResOpsUS_1182,1979,2020,-95.531853,32.811369,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1182.nc
ResOpsUS_1183,1980,2020,-96.501952,32.802749,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1183.nc
ResOpsUS_1184,1980,2021,-97.417708,32.790449,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1184.nc
ResOpsUS_1185,1980,2020,-97.677083,32.773196,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1185.nc
ResOpsUS_1186,1957,2020,-94.506269,32.752105,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1186.nc
ResOpsUS_1188,1960,2020,-96.94375,32.730483,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1188.nc
ResOpsUS_1189,2007,2020,-96.175476,32.729052,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1189.nc
ResOpsUS_119,1996,2020,-121.077838,41.925594,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_119.nc
ResOpsUS_1190,1957,2021,-97.194987,32.717495,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1190.nc
ResOpsUS_1192,1932,2020,-93.916361,32.707095,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1192.nc
ResOpsUS_1194,1952,2020,-97.455208,32.651213,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1194.nc
ResOpsUS_1196,1999,2021,-98.271875,32.646742,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1196.nc
ResOpsUS_1197,1986,2020,-96.988542,32.642259,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1197.nc
ResOpsUS_1198,1965,2021,-99.673958,32.613851,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1198.nc
ResOpsUS_1201,1954,2020,-101.137062,32.585119,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1201.nc
ResOpsUS_1202,1988,2021,-104.378655,32.549683,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1202.nc
ResOpsUS_1205,1999,2021,-98.986281,32.439868,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1205.nc
ResOpsUS_1207,1965,2020,-90.063542,32.398735,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1207.nc
ResOpsUS_1208,1972,2020,-97.690826,32.375842,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1208.nc
ResOpsUS_1210,1955,2021,-98.677903,32.363548,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1210.nc
ResOpsUS_1212,1999,2021,-96.807717,32.342123,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1212.nc
ResOpsUS_1214,1949,2021,-100.919792,32.320017,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1214.nc
ResOpsUS_1216,1980,2020,-97.760779,32.294346,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1216.nc
ResOpsUS_1217,1959,2021,-100.854604,32.286584,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1217.nc
ResOpsUS_1218,1980,2020,-97.427188,32.285598,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1218.nc
ResOpsUS_1219,1974,2020,-94.54375,32.26875,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1219.nc
ResOpsUS_1220,1965,2020,-96.647908,32.252524,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1220.nc
ResOpsUS_1222,1999,2021,-99.890365,32.235446,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1222.nc
ResOpsUS_1226,2000,2021,-101.628084,32.217975,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1226.nc
ResOpsUS_1231,1962,2020,-95.432925,32.058212,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1231.nc
ResOpsUS_1232,1953,2021,-100.266146,32.044849,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1232.nc
ResOpsUS_1233,1980,2020,-94.424401,32.038477,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1233.nc
ResOpsUS_1234,1999,2021,-99.465844,32.032716,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1234.nc
ResOpsUS_1236,1963,2020,-98.478125,31.973949,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1236.nc
ResOpsUS_1237,1962,2021,-96.698596,31.953148,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1237.nc
ResOpsUS_1238,1993,2020,-96.102607,31.94808,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1238.nc
ResOpsUS_124,2020,2020,-122.07314,41.132236,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_124.nc
ResOpsUS_1240,2017,2021,-94.978709,31.933031,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1240.nc
ResOpsUS_1241,1999,2021,-95.308862,31.909552,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1241.nc
ResOpsUS_1242,1937,2020,-103.911505,31.906225,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1242.nc
ResOpsUS_1243,1968,2020,-100.519321,31.90205,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1243.nc
ResOpsUS_1245,1980,2020,-97.207292,31.899559,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1245.nc
ResOpsUS_1247,1952,2020,-97.370431,31.869948,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1247.nc
ResOpsUS_1248,1933,2020,-99.0039,31.838857,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1248.nc
ResOpsUS_1249,1948,2020,-99.561775,31.834514,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1249.nc
ResOpsUS_1254,1964,2020,-97.198025,31.57696,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1254.nc
ResOpsUS_1257,1980,2020,-99.669008,31.502318,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1257.nc
ResOpsUS_1258,1952,2020,-100.482578,31.485411,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1258.nc
ResOpsUS_126,2019,2020,-121.984375,41.044408,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_126.nc
ResOpsUS_1261,1999,2021,-95.601768,31.410356,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1261.nc
ResOpsUS_1262,1988,2020,-100.478543,31.386193,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1262.nc
ResOpsUS_1263,1962,2021,-100.523438,31.367842,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1263.nc
ResOpsUS_1266,1978,2020,-96.330328,31.327812,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1266.nc
ResOpsUS_1269,1966,2020,-93.566547,31.174682,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1269.nc
ResOpsUS_1271,1963,2020,-99.387001,31.138818,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1271.nc
ResOpsUS_1273,1954,2020,-97.473818,31.110239,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1273.nc
ResOpsUS_1275,1965,2021,-94.106215,31.064744,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1275.nc
ResOpsUS_1277,1966,2020,-97.532714,31.023437,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1277.nc
ResOpsUS_1279,1951,2020,-94.17438,30.799546,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1279.nc
ResOpsUS_1280,1937,2021,-98.415803,30.757588,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1280.nc
ResOpsUS_1283,1943,2021,-98.380208,30.73233,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1283.nc
ResOpsUS_1285,1980,2020,-97.337077,30.690415,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1285.nc
ResOpsUS_1286,1980,2020,-97.727235,30.669258,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1286.nc
ResOpsUS_1287,1968,2020,-95.015625,30.632678,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1287.nc
ResOpsUS_1291,1951,2021,-98.340775,30.56016,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1291.nc
ResOpsUS_1292,1951,2021,-98.257643,30.557553,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1292.nc
ResOpsUS_1294,1937,2021,-97.905713,30.393211,/Volumes/work/Reference/Station/Anth/Dam/ResOpsUS/dataset/ResOpsUS_1294.nc
