ID,SYEAR,EYEAR,LON,LAT,DIR
CZE-BIL-BIL,2003,2019,16.68687420000029,49.24852939999984,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/CZE-BIL-BIL_2003_2019.nc
CZE-KRT-KRT,2003,2019,16.74864529999958,49.32233360000037,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/CZE-KRT-KRT_2003_2019.nc
CZE-LAN,2003,2019,16.94638888888882,48.68166666666696,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/CZE-LAN_2003_2019.nc
CZE-LIZ-LES,2003,2019,13.67974999999985,49.06668000000069,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/CZE-LIZ-LES_2003_2019.nc
CZE-STI,2003,2019,17.97000000000004,49.0358333333332,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/CZE-STI_2003_2019.nc
DEU-MER-BEE-NON,2003,2019,7.807388000000084,49.27389799999957,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/DEU-MER-BEE-NON_2003_2019.nc
DEU-STE-2P3,2003,2019,13.0,53.09999999999927,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/DEU-STE-2P3_2003_2019.nc
ESP-ALT-ARM,2003,2019,-2.328300000000049,40.77689999999853,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-ALT-ARM_2003_2019.nc
ESP-ALT-TRI,2003,2019,-2.232800000000048,40.80439999999872,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-ALT-TRI_2003_2019.nc
ESP-CAN,2003,2019,2.073611111111118,41.43098888890016,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-CAN_2003_2019.nc
ESP-GUA-VAL,2003,2019,-4.033888888888842,40.89527777777767,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-GUA-VAL_2003_2019.nc
ESP-LAH-COM,2003,2019,-3.380000000000062,37.74000000000053,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-LAH-COM_2003_2019.nc
ESP-LAS,2003,2019,-16.56827777777784,28.30597222222213,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-LAS_2003_2019.nc
ESP-MAJ-MAI,2003,2019,-5.77336111099995,39.94150000000067,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-MAJ-MAI_2003_2019.nc
ESP-MON-SIE-NAT,2003,2019,-3.5,41.11666666666729,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-MON-SIE-NAT_2003_2019.nc
ESP-RIN,2003,2019,-6.01666666666666,40.6002777777777,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-RIN_2003_2019.nc
ESP-RON-PIL,2003,2019,-5.019568000000011,36.69288099999996,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-RON-PIL_2003_2019.nc
ESP-SAN-A2-45I,2003,2019,-5.797066999999998,37.24910499999995,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-SAN-A2-45I_2003_2019.nc
ESP-TIL-MIX,2003,2019,1.014428799999986,41.33262994999888,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-TIL-MIX_2003_2019.nc
ESP-VAL-BAR,2003,2019,1.820486111111149,42.20293333333376,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-VAL-BAR_2003_2019.nc
ESP-YUN-C1,2003,2019,-4.968904999999868,36.72455800000129,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ESP-YUN-C1_2003_2019.nc
FIN-HYY-SME,2003,2019,24.29477000000037,61.84742000000056,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/FIN-HYY-SME_2003_2019.nc
FIN-PET,2003,2019,27.23108229440003,69.49182202500009,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/FIN-PET_2003_2019.nc
FRA-FON,2003,2019,2.780139999999897,48.47633999999727,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/FRA-FON_2003_2019.nc
FRA-HES-HE2-NON,2003,2019,7.064700000000339,48.67419999999826,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/FRA-HES-HE2-NON_2003_2019.nc
FRA-PUE,2003,2019,3.595833333333115,43.7413888888856,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/FRA-PUE_2003_2019.nc
GBR-GUI-ST1,2003,2019,-4.816667000000017,57.26666699999991,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/GBR-GUI-ST1_2003_2019.nc
GUF-GUY-GUY,2003,2019,-52.92486300000017,5.278771999999985,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/GUF-GUY-GUY_2003_2019.nc
HUN-SIK,2003,2019,20.4444080000001,47.92728800000022,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/HUN-SIK_2003_2019.nc
IDN-JAM-OIL,2003,2019,102.7918332999998,-2.0708889,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/IDN-JAM-OIL_2003_2019.nc
IDN-PON-STE,2003,2019,120.0570000000005,-1.494000000000015,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/IDN-PON-STE_2003_2019.nc
ISR-YAT-YAT,2003,2019,35.05149841308593,31.34499931335449,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ISR-YAT-YAT_2003_2019.nc
ITA-TOR,2003,2019,7.560890000000022,45.82375999999954,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ITA-TOR_2003_2019.nc
JPN-EBE-HYB,2003,2019,141.5230330000004,43.07612599999995,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/JPN-EBE-HYB_2003_2019.nc
KOR-TAE-TC1-LOW,2003,2019,127.3174888888898,37.30482611111077,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/KOR-TAE-TC1-LOW_2003_2019.nc
MDG-SEM-TAL,2003,2019,48.7116699999999,-18.93166999999998,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/MDG-SEM-TAL_2003_2019.nc
MDG-YOU-SHO,2003,2019,48.39526999999999,-18.94722000000001,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/MDG-YOU-SHO_2003_2019.nc
MEX-COR-YP,2003,2019,-97.04220000000129,19.49309999999983,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/MEX-COR-YP_2003_2019.nc
NLD-LOO,2003,2019,5.743552777777897,52.16648333333403,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/NLD-LOO_2003_2019.nc
NLD-SPE-DOU,2003,2019,5.690277777777781,52.25111111111116,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/NLD-SPE-DOU_2003_2019.nc
NZL-HUA-HUA,2003,2019,174.4903000000035,-36.79579999999988,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/NZL-HUA-HUA_2003_2019.nc
PRT-LEZ-ARN,2003,2019,-8.81666666666662,38.83333333333299,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/PRT-LEZ-ARN_2003_2019.nc
RUS-FYO,2003,2019,32.92208329999995,56.46152779999854,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/RUS-FYO_2003_2019.nc
SWE-NOR-ST1-AF1,2003,2019,17.47999999999971,60.08600000000039,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/SWE-NOR-ST1-AF1_2003_2019.nc
SWE-SKO-MIN,2003,2019,12.14980000000006,58.36390000000021,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/SWE-SKO-MIN_2003_2019.nc
SWE-SVA-MIX-NON,2003,2019,19.77451111000008,64.25609694000012,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/SWE-SVA-MIX-NON_2003_2019.nc
THA-KHU,2003,2019,103.0809999999989,15.27300000000009,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/THA-KHU_2003_2019.nc
USA-CHE-ASP,2003,2019,-90.26699999999984,45.93699999999991,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-CHE-ASP_2003_2019.nc
USA-DUK-HAR,2003,2019,-79.0941908333334,36.97817499999875,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-DUK-HAR_2003_2019.nc
USA-HIL-HF1-POS,2003,2019,-78.86417864799584,36.21732120000075,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-HIL-HF1-POS_2003_2019.nc
USA-HUY-LIN-NON,2003,2019,-74.15720277777743,42.52753055555549,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-HUY-LIN-NON_2003_2019.nc
USA-MOR-SF,2003,2019,-86.413321,39.32301100000016,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-MOR-SF_2003_2019.nc
USA-NWH,2003,2019,-91.25638900000007,34.57888899999993,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-NWH_2003_2019.nc
USA-ORN-ST1-AMB,2003,2019,-84.33299999999912,35.90000000000038,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-ORN-ST1-AMB_2003_2019.nc
USA-PAR-FER,2003,2019,-76.66791666666865,35.80311111111179,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-PAR-FER_2003_2019.nc
USA-PER-PER,2003,2019,-83.86999999999972,30.20610999999984,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-PER-PER_2003_2019.nc
USA-PJS-P04-AMB,2003,2019,-106.5294444444442,34.38638888888823,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-PJS-P04-AMB_2003_2019.nc
USA-SIL-OAK-1PR,2003,2019,-74.59555555555274,39.91563055555572,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-SIL-OAK-1PR_2003_2019.nc
USA-SMI-SCB,2003,2019,-78.14540000000082,38.89349999999935,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-SMI-SCB_2003_2019.nc
USA-SMI-SER,2003,2019,-76.5590000000007,38.88899999999946,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-SMI-SER_2003_2019.nc
USA-SWH,2003,2019,-91.1252780000001,34.10888900000006,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-SWH_2003_2019.nc
USA-SYL-HL1,2003,2019,-89.34765000000154,46.24201666666688,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-SYL-HL1_2003_2019.nc
USA-UMB-CON,2003,2019,-84.7133333333389,45.55972222222388,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-UMB-CON_2003_2019.nc
USA-WIL-WC2,2003,2019,-90.08666666666804,45.81305555555517,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/USA-WIL-WC2_2003_2019.nc
ZAF-NOO-E3-IRR,2003,2019,19.33751666666652,-33.2009916666673,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ZAF-NOO-E3-IRR_2003_2019.nc
ZAF-WEL-SOR,2003,2019,18.95601667000007,-33.48173888999978,${OPENBENCH_REF_ROOT}/Station/Water/Transpiration/GLEAM_Hybird/dataset/ZAF-WEL-SOR_2003_2019.nc
